"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Malawi","MWI","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4849964858146","","16.7020835938167","17.3853770327287","","","","","","37.915858185961","12.6378043592866","12.0285767369767","12.641633200634","15.2378678318668","16.6540989495702",
"Malaysia","MYS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344.173571960262","346.652217082886","336.793554729997","330.607914582806","319.782728667968","318.445766667778","313.823825818083","311.027946327166","309.412644359811",
"North America","NAC","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2850359321631","33.2862257636665","48.9613615371401","52.0257092593327","51.2967661868513","50.3696704270606","50.0198701015675","152.481563719205","205.447506943392","270.173809613527","259.009161362579","251.038284738549","317.289941877806","312.962627145189","301.823871927573","316.487038224229","294.149903010386","335.255997821971",
"New Caledonia","NCL","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3458015262553","29.4391509253024","30.6256131844281","27.4458543686785","30.6830634294934","26.4975565333803","31.0782625250304","29.8792352794967","23.8114218727634","21.7864148424942","18.5497378005749","25.4210994443214","29.608880962061","35.5143844270268",
"Nicaragua","NIC","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2862257636665","73.2004723857796","52.0257092593327","136.397318199819","50.3696704270606","50.0198701015675","103.08904806188","107.628270994973","148.648463717519","161.950362077189","223.076729127064","184.229710946586","174.464764853463","230.921827272572","227.69199333885","202.433407732414","220.049557342065",
"Pakistan","PAK","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.631674142631","31.3225914281399","31.2965688715066","28.6117353028916","26.7286732213592","25.9624024933875","25.0596634760868","23.8180802142774","23.1605570535482","21.4139283529294","24.8466294097541","25.294580179141","16.892375572157","23.0740213778783","20.881230357973","25.7570754608519",
"Panama","PAN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4966054433652","78.1093645381275","89.9764406621715","107.595989450719","127.649460775349","116.479423702132","122.849952606383","134.163734970093","148.672879072267","158.465460188318","162.056008195076","158.202335872558","152.785724205526","148.426220277379","148.537761066254","155.343953395435","144.968110048363","143.927753835643",
"Philippines","PHL","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280.691806067479","331.81844003863","352.90780141844","354.656099632041","327.915114572751","306.867314279297","","","","",
"Papua New Guinea","PNG","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449.731655122361","477.149863050694","482.601832539404","479.34113065765","463.58046440368","459.472378642551","461.566700858726","459.325309388515","457.55902008722","459.413920331811","462.873472279683","464.422395699713","456.42529164578","453.343386370161",
"Pre-demographic dividend","PRE","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1464186234743","17.4097184228192","18.8264638407257","20.2268283015147","21.8656393403947","24.7736914111376","23.9850215263739","23.6890735954417","","36.8141210234892","",
"Puerto Rico","PRI","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.41703463619","334.420700553614","360.196383733942","385.452283342649","413.829691196282","389.714315288965","391.329548048162","389.657592893539","378.737697321814","372.887423349978","371.142655136781","371.00980013505","366.226207056313","383.623819939163","520.725384234652","526.300052705786","520.887077533725","514.031814703068",
"Paraguay","PRY","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5357226731682","97.0290372400487","46.8994051269583","55.3736849032509","73.9410030996245","99.6730500449675","122.378918273011","136.953977767087","176.299181022581","190.082365332167","273.605206885737","253.295806564061","258.052674757944","260.526971606774","270.474904378763","272.211198101446","264.968180244384","262.175940149351",
"West Bank and Gaza","PSE","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0571937058813","82.5405267354249","99.9573576612889","108.384579680137","111.451593798586","111.037688886034","123.65160233404","137.71728571055","126.150568775046","149.891308556082","157.318388798418","149.35967919532","152.538236115244",
"Pacific island small states","PSS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.19978308174","337.254658880098","324.989522840208","328.612434770634","315.345291012867","290.395836200218","230.868078122517","205.551031295759","211.389232545186","218.416631222329","217.124556041494","223.076729127064","243.048221153825","238.500786727975","233.817916766631","227.69199333885","220.278396499185","234.847691431539",
"Romania","ROU","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.344928823381","242.283904416415","235.409485794319","228.521299504454","230.449834239324","222.029439520181","213.16751340827","215.576782743788","208.717061251218","210.327526410942","225.309057969362","235.568505133321","232.992214836915","234.127312067423",
"Russian Federation","RUS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.396073718013223","0.976720225683797","0.760005094707519","1.12294242474253","1.46352446712699","2.99768169697748","6.07030664700878","9.10054296451327","10.430985583386","14.8683506794551","34.8028609189526","35.8317999655325","29.6489887497812","19.9210402960515","27.5288298534192","39.1829502744387","49.9503534953588","53.5281708684404",
"South Asia","SAS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2965688715066","28.6117353028916","26.7286732213592","25.9624024933875","25.0596634760868","23.8180802142774","23.1605570535482","21.4139283529294","24.8466294097541","25.294580179141","16.892375572157","23.0740213778783","","",
"Saudi Arabia","SAU","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.302342155745","109.139993633764","135.86405304623","146.672600849193","171.221478153019","167.169713319794","167.581561753538","172.210638286153","159.898766696821","167.335991527463","172.546818252405","166.953879476879","165.348569485525","200.177767825438","177.948674933925","139.890077115978","130.204186319626","148.315419589448",
"Sudan","SDN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","633.115053714859","652.333203526038","807.33617475566","846.951137714339","827.191223858119","862.553721454654","925.306798592218","1006.88477398012","1039.3108430263","1088.29551739087","1116.65076776576","1113.480377864","1165.39417956606","1121.26082763887","1087.73289680881","1083.04473011558","1075.51160299263","",
"Solomon Islands","SLB","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9536158906729","35.6955720534815","39.4004196833194","26.8504756656257","29.020500521659","26.704940848991","85.3292185289232","96.0215852813119","86.4002718974558","",
"Sierra Leone","SLE","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15255697186464","3.29454228090381","3.91691495939702","4.33839350917104","7.34249164177202","8.00658784116108","10.2865523959633","10.3326914208612","14.2259980002938","","","","","","","","","",
"El Salvador","SLV","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242.726832976297","257.059064247715","459.183673469388","644.139949447918","627.883288427417","835.036496350365","896.06354697159","832.475122413521","781.453446718375","498.679117773546","500.561610151483","454.072738202585","458.01868489389","482.165661845505","476.201752308785","436.451689109379","410.984736873122","391.943546015878",
"Somalia","SOM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.519937886699","171.47389762405","171.739728758052","186.195739563843","189.021183753372","420.802412745124","488.96636040395","503.400529034525","542.568088937155","560.282959661066","558.261989307491","542.357334463949","538.041862431553","552.237139338886","555.388935365943",
"Sub-Saharan Africa (excluding high income)","SSA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9745654347933","18.7574610389847","19.3311876658121","21.4520067425535","24.6007418830903","29.1036993311879","30.5179686589328","29.6489887497812","27.5525984626037","32.7497017453063","39.3704655999738","40.9187496970213","",
"South Sudan","SSD","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.922880184302804","1.38501355741664","1.69691955441663","2.34026720079006","1.73306597722627","1.23969757264273","0.711952835536839","0.572678760101156","0.565920187307515","0.906265749641041","0.719991030304332",
"Sub-Saharan Africa","SSF","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9745654347933","18.7574610389847","19.3311876658121","21.4520067425535","24.6007418830903","29.1036993311879","30.5179686589328","29.6489887497812","27.5525984626037","32.7497017453063","39.3704655999738","40.9187496970213","",
"Small states","SST","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.397318199819","50.3696704270606","50.0198701015675","103.08904806188","107.628270994973","148.648463717519","161.950362077189","223.076729127064","184.229710946586","174.464764853463","230.921827272572","227.69199333885","202.433407732414","220.049557342065",
"Sao Tome and Principe","STP","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1559117498042","60.9661329381574","116.494544296068","128.233970753656","152.003988541394","127.839012044418","","","",
"Suriname","SUR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.136417874162","181.284989363968","194.243891834442","197.903644902143","197.862120416938","143.505798398438","132.485091042686",
"Slovak Republic","SVK","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2407647818556","89.893939870042","97.4395832344192","134.64407614339","221.497870212786","218.801491356192","208.776560250337","103.08904806188","107.628270994973","148.648463717519","132.32289366027","111.634298768245","121.204185034595","165.581601916059","230.921827272572","155.790736055188","137.992325339469","205.251423252592",
"Sint Maarten (Dutch part)","SXM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7138016421217","89.5901692080036","93.3517700853224","111.743838685586","117.220324638032","119.301286553203","128.254343935808","135.537214574659","155.032503265001","208.714835695644","228.358102823011","210.744204847995","218.421995096284","256.708481047178","263.64153088291","334.237743451981","358.721573120529","",
"Syrian Arab Republic","SYR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.3544209764162","72.6531631953835","85.3755240367563","66.4785576520319","57.1965164006049","50.1341072828394","","","","","","","","",
"Turks and Caicos Islands","TCA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.377368487789824","","","","0.761739266026113","","2.18961390091279","2.77814949016559","3.09606885110089","10.2180629351863","8.76427118570448","9.94178177151169","10.1848195354009","9.78866222797842","10.3552853636038","7.05509090902659","6.98623391647329","8.0726061779373",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292.071353037469","307.874202568563","316.88985494935","323.765293097893","319.782728667968","171.322312893996","168.715431163417","239.432843615765","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6492099109685","160.726568637565","138.61362084994","186.195739563843","189.021183753372","230.449834239324","237.373157877834","290.888571842874","257.026489624398","257.330840163435","261.471379227176","272.462831521469","340.903287940831","336.443672100972","335.372195337499",
"Togo","TGO","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.315452138777","162.564885496183","","","","",
"Thailand","THA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.563140521914","186.859451863665","205.252158909462","213.643252885729","216.979451868992","230.68522724159","250.815994063178","272.825775022463","294.358117816228","307.874202568563","316.88985494935","323.765293097893","327.896568048798","363.476475431642","373.982526897317","382.215552084474","396.588852943149",
"Tajikistan","TJK","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29916212340709","7.2902874833072","10.9817191151543","22.0432104546019","26.4572982388537","16.228393132813","18.7575926933351","21.8011067915876","26.1283633695015","34.8806035498973","46.0435154102411","36.9112687478925","32.068596229282","33.7023499268234","40.1830922313036","52.8496651419057","","",
"Turkmenistan","TKM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.49350628228","136.159809726752","145.017304774216","150.212632606514","169.677077444906","167.167725607987","188.173085561462","199.122602027559","216.640750122745","223.291513575421","227.657691913466","223.748321569014","243.202853043491","232.938005507174","241.779112947796","244.16929022483",
"Timor-Leste","TLS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2561602304377","29.1036468992368","26.6757441497217","20.9280803350979","16.4386184104466","12.4934640522876","13.2925311665537","30.1521972463958","35.3778330345265","36.025149660351","37.4002458765927","37.1195597370468","40.7894948671028","43.8139289913983","38.0707442776636","43.1464725751613","47.2122896039307","49.3503321724714",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0286428504831","72.6531631953835","85.3755240367563","77.2774129220898","67.5359539288263","78.0640610718862","","82.5599337303285","","","","","","",
"Tonga","TON","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.299818882645","162.557440117247","","","","",
"South Asia (IDA & IBRD)","TSA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2965688715066","28.6117353028916","26.7286732213592","25.9624024933875","25.0596634760868","23.8180802142774","23.1605570535482","21.4139283529294","24.8466294097541","25.294580179141","16.892375572157","23.0740213778783","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9745654347933","18.7574610389847","19.3311876658121","21.4520067425535","24.6007418830903","29.1036993311879","30.5179686589328","29.6489887497812","27.5525984626037","32.7497017453063","39.3704655999738","40.9187496970213","",
"Trinidad and Tobago","TTO","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4021149971567","85.5206850865501","117.741933379179","130.589335275905","138.514587379985","144.102376192434","154.958474715856","171.977552456809","191.568807451979","202.775950606602","213.574502400279","225.501602595513","233.700745241483","234.181625396899","233.95474054377","240.485210990812","245.984289984292","250.370846516254",
"Turkiye","TUR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","528.744501553345","595.261669496658","607.635610672087","689.543255873151","706.008548865984","745.967956889251","767.071147555538","816.000143428069","871.810830584236","845.008859211498","835.372280397145","842.32817112107","800.952357866602","799.636367832506","773.111806405493","761.731790052316","846.751093850568","872.709273471492",
"Tuvalu","TUV","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0452019473776","12.8254766276268","16.9095941400724","24.4084043207008","30.2774597145329","32.8712379756185","35.8440637631766","27.548505700222","25.1568824809433","20.5925062675666","","","","","","","",
"Uganda","UGA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6112550114051","19.3311876658121","17.4097184228192","18.8264638407257","20.7798516161702","25.0371164835412","32.6149928152724","30.9477509228747","69.3411950120288","70.7199501845575","58.904117078307","40.3007547513206",
"Ukraine","UKR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.132695025013","122.796426060672","145.017304774216","149.443610337154","162.269250524631","158.409478591813","203.670795890001","213.314210648606","266.307184124158","259.120730353382","271.165398819164","269.783739797961","267.980741899741","272.211198101446","279.559041627385","309.412644359811",
"Uruguay","URY","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.627617268131","304.548645084861","347.988363238768","402.757809715473","424.241292147922","476.488023037888","482.780603517095","561.151331961135","568.06942644501","565.369530309563","522.707943527811","469.572939538925","544.421680356951","544.689517214231","563.884950507131","570.634153180812","599.942455254465",
"United States","USA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
